course_title,skills,rating,num_reviews,level,content_duration,is_paid,clean_course_title
Data Management for Clinical Research,"{"" Clinical Data Management"","" Data Management"","" Data Structures"","" Planning"","" Critical Thinking"","" Database Administration""}",4.7,1500.0,0,60,0.0,Data Management Clinical Research
Data Analysis with R,"{"" General Statistics"","" Probability & Statistics"","" Statistical Analysis"","" Data Analysis"","" Statistical Tests"","" Probability Distribution"","" R Programming"","" Statistical Programming"","" Basic Descriptive Statistics"","" Statistical Visualization"","" Bayesian Statistics"","" Exploratory Data Analysis"","" Plot (Graphics)"","" Problem Solving"","" Critical Thinking"","" Correlation And Dependence"","" Regression"","" Bayesian Network"","" Computer Programming""}",4.7,7100.0,0,135,0.0,Data Analysis R
Build a Modern Computer from First Principles: From Nand to Tetris (Project-Centered Course),"{"" Computational Logic"","" Computer Architecture"","" Computer Programming"","" Hardware Design"","" Theoretical Computer Science"","" Computer Programming Tools"","" Critical Thinking"","" Problem Solving"","" Systems Design""}",4.9,3500.0,2,60,0.0,Build Modern Computer Principles Nand Tetris ProjectCentered Course
Behavioral Finance,"{"" Behavioral Economics"","" Business Psychology"","" Critical Thinking"","" Decision Making"","" Finance"","" Investment Management"","" People Analysis"","" Probability & Statistics"","" Problem Solving"","" Strategy""}",4.4,3800.0,0,14,0.0,Behavioral Finance
Customer Experiences with Contact Center AI - Dialogflow CX,"{"" Machine Learning"","" Natural Language Processing"","" User Experience"","" Design and Product"","" Application Development"","" Google Cloud Platform"","" Interactive Design"","" Human Computer Interaction"","" Cloud-Based Integration"","" Machine Learning Software"","" Strategy and Operations"","" User Experience Design"","" Applied Machine Learning"","" Computer Architecture"","" Customer Relationship Management"","" Search Engine Optimization"","" Computer Programming Tools"","" Customer Success"","" Data Management"","" Operations Management""}",4.4,219.0,0,135,0.0,Customer Experiences Contact Center AI  Dialogflow CX
"Introduction to Web Development with HTML, CSS, JavaScript","{"" Web Development"","" Cloud Applications"","" Javascript""}",4.6,1700.0,0,60,0.0,Introduction Web Development HTML CSS JavaScript
Organizational Leadership,"{"" Leadership and Management"","" Communication"","" Leadership Development"","" Strategy and Operations"","" Critical Thinking"","" Decision Making"","" Strategy"","" Business Psychology"","" Collaboration"","" People Analysis"","" People Development"","" Performance Management"","" Influencing"","" Organizational Development"","" Change Management"","" Employee Relations"","" Negotiation"","" Marketing"","" Innovation"","" Storytelling""}",4.7,4500.0,1,135,0.0,Organizational Leadership
Introduction to Psychology,"{""(4.9k reviews)""}",4.9,4900.0,2,60,0.0,Introduction Psychology
Autodesk Certified Professional: AutoCAD for Design and Drafting Exam Prep,"{"" Computer Graphics"","" Computer Graphic Techniques"","" Design and Product"","" Feature Engineering"","" Research and Design"","" Software Architecture"","" Software Engineering"","" User Experience Design"","" Visualization (Computer Graphics)""}",4.7,2500.0,3,14,0.0,Autodesk Certified Professional AutoCAD Design Drafting Exam Prep
Investment and Portfolio Management,"{"" Finance"","" Investment Management"","" Financial Analysis"","" Leadership and Management"","" Risk Management"","" Behavioral Economics"","" Probability & Statistics"","" Market Analysis"","" Mathematics"","" Statistical Tests"","" Business Psychology"","" Correlation And Dependence"","" Mathematical Theory & Analysis""}",4.5,2400.0,0,135,0.0,Investment Portfolio Management
Viral Marketing and How to Craft Contagious Content,"{"" Brand Management"","" Communication"","" Critical Thinking"","" Influencing"","" Marketing"","" Media Strategy & Planning"","" People Analysis"","" Social Media"","" Strategy"","" Market Analysis""}",4.8,5100.0,2,14,0.0,Viral Marketing Craft Contagious Content
"Aspectos básicos: Datos, datos, en todas partes","{"" Data Analysis"","" Databases"","" Business Analysis"","" Data Management"","" Exploratory Data Analysis"","" Process Analysis"","" Data Analysis Software"","" Data Structures"","" SQL"","" Spreadsheet Software"","" Strategy"","" Microsoft Excel""}",4.8,4900.0,0,60,0.0,Aspectos bsicos Datos datos en todas partes
Project Planning,"{"" Leadership and Management"","" Planning""}",4.8,167.0,0,60,0.0,Project Planning
"Make the Sale: Build, Launch, and Manage E-commerce Stores","{"" E-Commerce"","" Sales"","" Advertising"","" Digital Marketing"","" Marketing"","" Marketing Management"","" Media Strategy & Planning"","" Strategy""}",4.8,909.0,0,14,0.0,Sale Build Launch Manage Ecommerce Stores
"AI, Business & the Future of Work","{"" Leadership and Management"","" Strategy"","" Algorithms"","" Human Computer Interaction"","" Human Resources"","" Machine Learning"","" Machine Learning Algorithms"","" Business Process Management"","" Human Learning"","" Organizational Development""}",4.7,269.0,0,14,0.0,AI Business  Future Work
Climate Change and Sustainable Investing,"{"" Finance"","" Investment Management"","" Risk Management"","" Leadership and Management"","" Financial Analysis"","" Banking"","" Financial Accounting""}",4.7,281.0,0,135,0.0,Climate Change Sustainable Investing
Go Beyond the Numbers: Translate Data into Insights,"{"" Data Analysis"","" Exploratory Data Analysis"","" Python Programming"","" Tableau Software""}",4.7,310.0,3,60,0.0,Numbers Translate Data Insights
"Modern Robotics:  Mechanics, Planning, and Control","{"" Mathematics"","" Linear Algebra"","" Algebra"","" Geometry"","" Computer Programming"","" Mathematical Theory & Analysis"","" Computer Programming Tools"","" Matlab"","" Python Programming"","" Algorithms"","" Critical Thinking"","" Problem Solving"","" Differential Equations"","" Graph Theory"","" Spatial Analysis"","" Planning"","" Supply Chain and Logistics""}",4.7,1000.0,1,135,0.0,Modern Robotics Mechanics Planning Control
Epidemiology in Public Health Practice,"{"" Epidemiology"","" Data Analysis"","" Data Visualization"","" Problem Solving"","" Estimation""}",4.7,4200.0,0,135,0.0,Epidemiology Public Health Practice
Introduction to Large Language Models,"{""(168 reviews)""}",4.2,168.0,0,14,0.0,Introduction Large Language Models
Excel to MySQL: Analytic Techniques for Business,"{"" Business Analysis"","" Data Analysis"","" Data Model"","" Spreadsheet Software"","" Statistical Analysis"","" Exploratory Data Analysis"","" Probability & Statistics"","" Data Analysis Software"","" Financial Analysis"","" General Statistics"","" Mathematics"","" Data Management"","" Mathematical Theory & Analysis"","" Regression"","" Databases"","" Problem Solving"","" Statistical Tests"","" Big Data"","" Data Structures"","" SQL"","" Microsoft Excel"","" Data Visualization Software"","" Database Theory"","" Extract"","" Transform"","" Load"","" Linear Algebra"","" Cost Accounting"","" Tableau Software"","" Data Visualization""}",4.6,15100.0,0,135,0.0,Excel MySQL Analytic Techniques Business
Site Reliability Engineering: Measuring and Managing Reliability,"{"" DevOps"","" Software Engineering"","" Strategy and Operations"","" Decision Making"","" Leadership and Management"","" Operational Analysis"","" Performance Management"","" User Experience"","" Problem Solving"","" Cloud Engineering""}",4.5,861.0,1,60,0.0,Site Reliability Engineering Measuring Managing Reliability
Emotional Intelligence: Cultivating Immensely Human Interactions,"{"" Communication"","" Emotional Intelligence"","" Leadership and Management""}",4.7,240.0,1,14,0.0,Emotional Intelligence Cultivating Immensely Human Interactions
Learn English: Beginning Grammar,"{"" Writing"","" Communication""}",4.9,3000.0,0,60,0.0,Learn English Beginning Grammar
"Songwriting: Writing, Arranging, and Producing Music","{"" Writing""}",4.8,2000.0,0,135,0.0,Songwriting Writing Arranging Producing Music
Google Cloud Fundamentals: Core Infrastructure,"{"" Cloud Applications"","" Cloud Computing"","" Google Cloud Platform"","" Cloud Engineering"","" Cloud Infrastructure"","" Cloud Platforms"","" Other Cloud Platforms and Tools"","" Cloud Management"","" Cloud Storage"","" Cloud-Based Integration"","" Google App Engine"","" Kubernetes""}",4.7,47400.0,0,60,0.0,Google Cloud Fundamentals Core Infrastructure
Optical Engineering,"{"" Systems Design"","" Algorithms""}",4.4,329.0,3,135,0.0,Optical Engineering
Value Chain Management,"{"" Leadership and Management"","" Accounting"","" Management Accounting"","" Account Management"","" Cost Accounting"","" Decision Making"","" Financial Accounting"","" Financial Analysis"","" Marketing Management"","" Marketing"","" Media Strategy & Planning"","" Financial Management"","" Strategy"","" General Accounting"","" Brand Management"","" Market Research"","" Planning"","" Budget Management"","" Communication"","" Sales"","" Market Analysis"","" Probability Distribution"","" Supply Chain and Logistics"","" Business Research"","" Probability & Statistics"","" Operations Management""}",4.7,4900.0,1,135,0.0,Value Chain Management
Introductory Human Physiology,"{"" Health""}",4.8,4700.0,0,60,0.0,Introductory Human Physiology
Become an EMT,"{"" Leadership and Management"","" Communication""}",4.8,2300.0,0,135,0.0,EMT
Customer Service Fundamentals,"{"" Communication"","" Customer Support"","" Leadership and Management"","" Problem Solving"","" Customer Relationship Management"","" Customer Success"","" Strategy"","" Adaptability"","" Critical Thinking"","" User Experience""}",4.8,1600.0,0,14,0.0,Customer Service Fundamentals
"Advanced Valuation and Strategy - M&A, Private Equity, and Venture Capital","{"" Finance"","" Mergers & Acquisitions"","" Business Analysis"","" Data Analysis"","" Financial Analysis"","" Investment Management"","" Accounting"","" Entrepreneurship"","" Marketing"","" Strategy"","" Strategy and Operations"","" Game Theory""}",4.6,1200.0,3,60,0.0,Advanced Valuation Strategy  MA Private Equity Venture Capital
Instructional Methods in Health Professions Education,"{""(441 reviews)""}",4.7,441.0,1,60,0.0,Instructional Methods Health Professions Education
Gamification,"{"" Game Theory"","" Critical Thinking"","" User Experience"","" Business Psychology"","" Strategy"","" User Experience Design"","" Behavioral Economics"","" Human Learning"","" Problem Solving"","" Research and Design""}",4.8,2400.0,2,60,0.0,Gamification
Music Education for Teachers,"{"" Writing""}",4.8,2800.0,1,135,0.0,Music Education Teachers
Child Nutrition and Cooking,"{""(9.9k reviews)""}",4.8,9900.0,0,60,0.0,Child Nutrition Cooking
Medical Terminology,"{"" Human Learning"","" Communication""}",4.9,401.0,0,135,0.0,Medical Terminology
Fundamentals of Flight mechanics,"{"" Mathematical Theory & Analysis""}",4.7,345.0,0,135,0.0,Fundamentals Flight mechanics
Using Public Policy for Social Change,"{"" Problem Solving""}",5.0,6.0,0,14,0.0,Public Policy Social Change
Blockchain Revolution,"{"" BlockChain"","" Finance"","" FinTech"","" Innovation"","" Cryptography"","" Strategy and Operations"","" System Security"","" Distributed Computing Architecture"","" Leadership and Management"","" Contract Management"","" Entrepreneurship"","" Internet Of Things"","" Network Model"","" Network Security"","" Regulations and Compliance"","" Research and Design"","" Strategy"","" Human Resources"","" Software Security"","" Recruitment""}",4.7,2900.0,0,135,0.0,Blockchain Revolution
Autodesk CAD/CAM/CAE for Mechanical Engineering,"{""(4.8k reviews)""}",4.8,4800.0,1,135,0.0,Autodesk CADCAMCAE Mechanical Engineering
TensorFlow: Data and Deployment,"{"" Machine Learning"","" Applied Machine Learning"","" Deep Learning"","" Tensorflow"","" Computer Programming"","" Javascript"","" Artificial Neural Networks"","" Python Programming"","" Data Model"","" Machine Learning Algorithms"","" Machine Learning Software"","" Mobile Development"","" Web Development"","" Computer Vision"","" Mobile Development Tools"","" Extract"","" Transform"","" Load"","" Human Learning"","" Network Model"","" iOS Development""}",4.6,1400.0,1,135,0.0,TensorFlow Data Deployment
